entity_text,entity_normalized,entity_type,source_url,mention_count,example_sentence
Senate,Senate,ORG,https://www.britannica.com/topic/Oppenheimer-film,2,"These scenes are interspersed with depictions of a government hearing during the 1950s, in which Oppenheimer is forced to defend himself against challenges to his loyalty and patriotism, and a Senate confirmation hearing for Lewis Strauss (Robert Downey, Jr.), an antagonist of Oppenheimer who had been nominated to become U.S. secretary of commerce"
U.S. Army,U.S. Army,ORG,https://www.britannica.com/topic/Oppenheimer-film,1,"Most of the film’s first two hours focus on events in Oppenheimer’s career leading up to the detonation of the first atomic bomb at the Trinity Site, and his relationships with other scientists; his wife, Kitty (Emily Blunt); his lover, Jean Tatlock (Florence Pugh), who is involved with the Communist Party of the United States of America (CPUSA); and the U.S. Army general overseeing the Manhattan Project, Leslie Richard Groves (Matt Damon"
the Communist Party of the United States of America,the Communist Party of the United States of America,ORG,https://www.britannica.com/topic/Oppenheimer-film,1,"Most of the film’s first two hours focus on events in Oppenheimer’s career leading up to the detonation of the first atomic bomb at the Trinity Site, and his relationships with other scientists; his wife, Kitty (Emily Blunt); his lover, Jean Tatlock (Florence Pugh), who is involved with the Communist Party of the United States of America (CPUSA); and the U.S. Army general overseeing the Manhattan Project, Leslie Richard Groves (Matt Damon"
the Federal Bureau of Investigation,the Federal Bureau of Investigation,ORG,https://www.britannica.com/topic/Oppenheimer-film,1,"These sympathies are used against him in the 1950s government hearing, in which officials consider revoking his security clearance on the basis of accusations that he had associated with communists during the early days of World War II, that he had given conflicting testimony to the Federal Bureau of Investigation (FBI), and that he had opposed the development of the hydrogen bomb in 1949 and continued to lobby against it after Pres. Harry S. Truman (Gary Oldman) had ordered the commission to proceed with its development"
the Los Alamos Laboratory,the Los Alamos Laboratory,ORG,https://www.britannica.com/topic/Oppenheimer-film,1,"It weaves a story across multiple time periods, following Oppenheimer (Cillian Murphy) from his university study to his directorship of the Los Alamos Laboratory during the Manhattan Project"
the Manhattan Project,the Manhattan Project,ORG,https://www.britannica.com/topic/Oppenheimer-film,2,"It focuses on his motivations for participating in the Manhattan Project, the ethical and logistical conflicts he faced, and his impact on the world"
Christopher Nolan,Christopher Nolan,PERSON,https://www.britannica.com/topic/Oppenheimer-film,2,"Christopher Nolan directed the film Oppenheimer (2023), for which he won the Academy Award for best director"
Cillian Murphy,Cillian Murphy,PERSON,https://www.britannica.com/topic/Oppenheimer-film,1,"It weaves a story across multiple time periods, following Oppenheimer (Cillian Murphy) from his university study to his directorship of the Los Alamos Laboratory during the Manhattan Project"
Downey,Downey,PERSON,https://www.britannica.com/topic/Oppenheimer-film,1,"Murphy won the Golden Globe for best performance by an actor in a drama motion picture, and Downey won in the supporting actor category"
Emily Blunt,Emily Blunt,PERSON,https://www.britannica.com/topic/Oppenheimer-film,1,"Most of the film’s first two hours focus on events in Oppenheimer’s career leading up to the detonation of the first atomic bomb at the Trinity Site, and his relationships with other scientists; his wife, Kitty (Emily Blunt); his lover, Jean Tatlock (Florence Pugh), who is involved with the Communist Party of the United States of America (CPUSA); and the U.S. Army general overseeing the Manhattan Project, Leslie Richard Groves (Matt Damon"
Florence Pugh,Florence Pugh,PERSON,https://www.britannica.com/topic/Oppenheimer-film,1,"Most of the film’s first two hours focus on events in Oppenheimer’s career leading up to the detonation of the first atomic bomb at the Trinity Site, and his relationships with other scientists; his wife, Kitty (Emily Blunt); his lover, Jean Tatlock (Florence Pugh), who is involved with the Communist Party of the United States of America (CPUSA); and the U.S. Army general overseeing the Manhattan Project, Leslie Richard Groves (Matt Damon"
Gary Oldman,Gary Oldman,PERSON,https://www.britannica.com/topic/Oppenheimer-film,1,"These sympathies are used against him in the 1950s government hearing, in which officials consider revoking his security clearance on the basis of accusations that he had associated with communists during the early days of World War II, that he had given conflicting testimony to the Federal Bureau of Investigation (FBI), and that he had opposed the development of the hydrogen bomb in 1949 and continued to lobby against it after Pres. Harry S. Truman (Gary Oldman) had ordered the commission to proceed with its development"
Greta Gerwig’s,Greta Gerwig’s,PERSON,https://www.britannica.com/topic/Oppenheimer-film,1,"The film also dominated the Academy Awardsnominations, garnering 13 nominations compared with the 8 for Greta Gerwig’s Barbie, which opened the same weekend as Oppenheimer but topped Nolan’s film at the box office"
Harry S. Truman,Harry S. Truman,PERSON,https://www.britannica.com/topic/Oppenheimer-film,1,"These sympathies are used against him in the 1950s government hearing, in which officials consider revoking his security clearance on the basis of accusations that he had associated with communists during the early days of World War II, that he had given conflicting testimony to the Federal Bureau of Investigation (FBI), and that he had opposed the development of the hydrogen bomb in 1949 and continued to lobby against it after Pres. Harry S. Truman (Gary Oldman) had ordered the commission to proceed with its development"
J. Robert Oppenheimer,J. Robert Oppenheimer,PERSON,https://www.britannica.com/topic/Oppenheimer-film,3,"The film Oppenheimer (2023) explores the life and legacy of American physicist J. Robert Oppenheimer, who played a key role in developing the atomic bomb"
Jean Tatlock,Jean Tatlock,PERSON,https://www.britannica.com/topic/Oppenheimer-film,2,Some reviewers criticized the film for neglecting to develop the characters of Kitty Oppenheimer and Jean Tatlock
Kai Bird,Kai Bird,PERSON,https://www.britannica.com/topic/Oppenheimer-film,1,"Oppenheimer was adapted by Nolan from a Pulitzer Prize-winning biography of Oppenheimer by Kai Bird and Martin Sherwin, American Prometheus: The Triumph and Tragedy of J. Robert Oppenheimer (2005"
Kitty,Kitty,PERSON,https://www.britannica.com/topic/Oppenheimer-film,1,"Most of the film’s first two hours focus on events in Oppenheimer’s career leading up to the detonation of the first atomic bomb at the Trinity Site, and his relationships with other scientists; his wife, Kitty (Emily Blunt); his lover, Jean Tatlock (Florence Pugh), who is involved with the Communist Party of the United States of America (CPUSA); and the U.S. Army general overseeing the Manhattan Project, Leslie Richard Groves (Matt Damon"
Kitty Oppenheimer,Kitty Oppenheimer,PERSON,https://www.britannica.com/topic/Oppenheimer-film,2,Some reviewers criticized the film for neglecting to develop the characters of Kitty Oppenheimer and Jean Tatlock
Leslie Richard Groves,Leslie Richard Groves,PERSON,https://www.britannica.com/topic/Oppenheimer-film,1,"Most of the film’s first two hours focus on events in Oppenheimer’s career leading up to the detonation of the first atomic bomb at the Trinity Site, and his relationships with other scientists; his wife, Kitty (Emily Blunt); his lover, Jean Tatlock (Florence Pugh), who is involved with the Communist Party of the United States of America (CPUSA); and the U.S. Army general overseeing the Manhattan Project, Leslie Richard Groves (Matt Damon"
Lewis Strauss,Lewis Strauss,PERSON,https://www.britannica.com/topic/Oppenheimer-film,1,"These scenes are interspersed with depictions of a government hearing during the 1950s, in which Oppenheimer is forced to defend himself against challenges to his loyalty and patriotism, and a Senate confirmation hearing for Lewis Strauss (Robert Downey, Jr.), an antagonist of Oppenheimer who had been nominated to become U.S. secretary of commerce"
Ludwig Göransson,Ludwig Göransson,PERSON,https://www.britannica.com/topic/Oppenheimer-film,1,"The star-studded cast, the musical score by Ludwig Göransson, and the film’s powerful imagery (captured in a combination of IMAX 65-mm film and 65-mm large-format film) all impressed critics"
Martin Sherwin,Martin Sherwin,PERSON,https://www.britannica.com/topic/Oppenheimer-film,1,"Oppenheimer was adapted by Nolan from a Pulitzer Prize-winning biography of Oppenheimer by Kai Bird and Martin Sherwin, American Prometheus: The Triumph and Tragedy of J. Robert Oppenheimer (2005"
Matt Damon,Matt Damon,PERSON,https://www.britannica.com/topic/Oppenheimer-film,1,"Most of the film’s first two hours focus on events in Oppenheimer’s career leading up to the detonation of the first atomic bomb at the Trinity Site, and his relationships with other scientists; his wife, Kitty (Emily Blunt); his lover, Jean Tatlock (Florence Pugh), who is involved with the Communist Party of the United States of America (CPUSA); and the U.S. Army general overseeing the Manhattan Project, Leslie Richard Groves (Matt Damon"
Murphy,Murphy,PERSON,https://www.britannica.com/topic/Oppenheimer-film,2,"Reviewers praised Murphy’s enigmatic performance and his instantly iconic appearance as the gaunt, fedora-wearing Oppenheimer"
Nolan,Nolan,PERSON,https://www.britannica.com/topic/Oppenheimer-film,4,"Nolan is also known for directing the films Inception (2010), Interstellar (2014), Dunkirk (2017), and several Batman movies"
Oppenheimer,Oppenheimer,PERSON,https://www.britannica.com/topic/Oppenheimer-film,17,"Oppenheimer was critically acclaimed for its complex portrayal of its subject as well as for the technical accomplishments of its director, Christopher Nolan, and it won seven Academy Awards, including best actor, best director, and best picture"
"Robert Downey, Jr","Robert Downey, Jr",PERSON,https://www.britannica.com/topic/Oppenheimer-film,1,"These scenes are interspersed with depictions of a government hearing during the 1950s, in which Oppenheimer is forced to defend himself against challenges to his loyalty and patriotism, and a Senate confirmation hearing for Lewis Strauss (Robert Downey, Jr.), an antagonist of Oppenheimer who had been nominated to become U.S. secretary of commerce"
Strauss,Strauss,PERSON,https://www.britannica.com/topic/Oppenheimer-film,3,"One of the figures he has been critical of is Strauss, who had clashed with him over the direction of nuclear arms policy, especially whether to develop the hydrogen bomb"
Tatlock,Tatlock,PERSON,https://www.britannica.com/topic/Oppenheimer-film,1,"Most of the film’s first two hours focus on events in Oppenheimer’s career leading up to the detonation of the first atomic bomb at the Trinity Site, and his relationships with other scientists; his wife, Kitty (Emily Blunt); his lover, Jean Tatlock (Florence Pugh), who is involved with the Communist Party of the United States of America (CPUSA); and the U.S. Army general overseeing the Manhattan Project, Leslie Richard Groves (Matt Damon"
Academy Awards,Academy Awards,WORK_OF_ART,https://www.britannica.com/topic/Oppenheimer-film,2,"Oppenheimer was critically acclaimed for its complex portrayal of its subject as well as for the technical accomplishments of its director, Christopher Nolan, and it won seven Academy Awards, including best actor, best director, and best picture"
Academy Awardsnominations,Academy Awardsnominations,WORK_OF_ART,https://www.britannica.com/topic/Oppenheimer-film,1,"The film also dominated the Academy Awardsnominations, garnering 13 nominations compared with the 8 for Greta Gerwig’s Barbie, which opened the same weekend as Oppenheimer but topped Nolan’s film at the box office"
American Prometheus: The Triumph and Tragedy,American Prometheus: The Triumph and Tragedy,WORK_OF_ART,https://www.britannica.com/topic/Oppenheimer-film,1,"Oppenheimer was adapted by Nolan from a Pulitzer Prize-winning biography of Oppenheimer by Kai Bird and Martin Sherwin, American Prometheus: The Triumph and Tragedy of J. Robert Oppenheimer (2005"
Barbenheimer,Barbenheimer,WORK_OF_ART,https://www.britannica.com/topic/Oppenheimer-film,1,"The intense anticipation of and purported competition between the two, highly contrasting films was dubbed “Barbenheimer” by the press"
Barbie,Barbie,WORK_OF_ART,https://www.britannica.com/topic/Oppenheimer-film,1,"The film also dominated the Academy Awardsnominations, garnering 13 nominations compared with the 8 for Greta Gerwig’s Barbie, which opened the same weekend as Oppenheimer but topped Nolan’s film at the box office"
Dunkirk,Dunkirk,WORK_OF_ART,https://www.britannica.com/topic/Oppenheimer-film,1,"Nolan is also known for directing the films Inception (2010), Interstellar (2014), Dunkirk (2017), and several Batman movies"
Inception,Inception,WORK_OF_ART,https://www.britannica.com/topic/Oppenheimer-film,1,"Nolan is also known for directing the films Inception (2010), Interstellar (2014), Dunkirk (2017), and several Batman movies"
Interstellar,Interstellar,WORK_OF_ART,https://www.britannica.com/topic/Oppenheimer-film,1,"Nolan is also known for directing the films Inception (2010), Interstellar (2014), Dunkirk (2017), and several Batman movies"
Oppenheimer,Oppenheimer,WORK_OF_ART,https://www.britannica.com/topic/Oppenheimer-film,4,"The film Oppenheimer (2023) explores the life and legacy of American physicist J. Robert Oppenheimer, who played a key role in developing the atomic bomb"
Pulitzer Prize,Pulitzer Prize,WORK_OF_ART,https://www.britannica.com/topic/Oppenheimer-film,1,"Oppenheimer was adapted by Nolan from a Pulitzer Prize-winning biography of Oppenheimer by Kai Bird and Martin Sherwin, American Prometheus: The Triumph and Tragedy of J. Robert Oppenheimer (2005"
the Academy Award,the Academy Award,WORK_OF_ART,https://www.britannica.com/topic/Oppenheimer-film,1,"Christopher Nolan directed the film Oppenheimer (2023), for which he won the Academy Award for best director"
the Golden Globe,the Golden Globe,WORK_OF_ART,https://www.britannica.com/topic/Oppenheimer-film,1,"Murphy won the Golden Globe for best performance by an actor in a drama motion picture, and Downey won in the supporting actor category"
the Golden Globe Awards,the Golden Globe Awards,WORK_OF_ART,https://www.britannica.com/topic/Oppenheimer-film,1,"It swept the Golden Globe Awards, earning eight nominations and winning five awards, including best drama motion picture, best director, and best original score"
